price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,sqft_above,lat,long,sqft_living15,sqft_lot15,houseage,has_underground,has_renovated
185000,2,1,1122,9100,1,0,1122,47.328,-122.341,840,9344,55,0,0
303500,3,1,1060,10464,1,0,1060,47.7313,-122.229,1420,10464,41,0,0
468000,4,2,2150,8165,1,0,1430,47.773,-122.371,2360,7980,58,1,0
449950,4,2,3100,10000,2,0,3100,47.3741,-122.15,1850,9438,36,0,0
235000,2,1,880,1805,2,0,880,47.7064,-122.342,880,5060,15,0,0
520000,4,2,2490,34947,2,0,2150,47.4823,-122.031,2490,39639,29,1,0
203000,2,1,1080,9067,1,0,1080,47.4815,-122.331,1080,6647,63,0,0
657000,5,2,2530,10190,1,0,1290,47.616,-122.115,2040,8560,54,1,0
275000,3,1,1200,7800,1,0,1200,47.5196,-122.371,1230,7070,60,0,0
540000,4,2,2850,7453,2,0,2850,47.7439,-122.174,2700,8468,23,0,0
455000,4,2,2950,4502,2,0,2950,47.5002,-122.151,2360,4502,9,0,0
458500,2,1,1160,6828,1,0,860,47.6937,-122.298,1250,6828,73,1,0
549900,4,3,3420,4751,2,0,3420,47.4734,-122.193,3490,5700,12,0,0
750000,3,1,2240,10578,2,0,1550,47.6954,-122.292,1570,10578,91,1,0
235000,4,1,1450,8891,1,0,1180,47.478,-122.278,1450,9013,52,1,0
286000,4,2,1820,7930,2,0,1820,47.359,-122.05,1490,7930,25,0,0
602000,4,1,2430,14000,1,0,1580,47.6554,-122.134,1910,8285,52,1,0
640000,3,1,1960,4080,1,0,1960,47.6768,-122.31,1880,4080,99,0,0
267000,3,1,1440,10920,1,0,1440,47.3812,-122.168,1720,8260,37,0,0
712000,4,2,2730,4385,2,0,2730,47.5975,-122.038,2670,4644,14,0,0
244500,2,1,910,9000,1,0,910,47.526,-121.81,1290,9000,91,0,0
301000,2,1,910,9000,1,0,910,47.526,-121.81,1290,9000,92,0,0
990000,4,2,2430,6325,2,0,2020,47.6413,-122.354,2340,4375,95,1,0
739999,4,2,3350,6500,2,0,3350,47.5838,-122.027,2960,6970,16,0,0
480000,4,1,2320,4322,1,0,1140,47.5755,-122.289,1820,4322,104,1,0
305000,3,2,1260,1622,3,0,1260,47.7325,-122.343,1340,1188,5,0,0
703300,3,2,1980,3525,1,0,1590,47.6847,-122.368,1760,3760,83,1,0
265000,4,1,1580,8468,2,0,1580,47.3336,-122.281,1580,8260,44,0,0
600000,4,2,2710,35009,2,2,2710,47.4815,-121.714,2330,35040,23,0,0
253000,3,1,1400,9750,1,0,1400,47.3862,-122.304,1640,8050,46,0,1
617950,4,2,2410,7950,2,0,2410,47.7185,-122.226,1920,7713,18,0,0
385000,4,3,1790,2460,2,0,1100,47.534,-122.346,1260,4040,14,1,0
319000,3,2,1640,9234,1,0,1060,47.5162,-122.274,2230,10354,47,1,0
696000,3,2,1670,8023,1,0,1170,47.615,-122.117,1960,8964,55,1,0
345000,2,1,970,5750,1,0,970,47.5518,-122.37,1650,8625,82,0,0
380000,3,2,1610,1778,3,0,1610,47.6902,-122.306,1120,2187,12,0,0
647500,4,1,2060,26036,1,0,1160,47.4444,-122.351,2590,21891,67,1,0
725000,3,2,3570,35271,2,0,3570,47.4782,-122.035,3510,37194,17,0,0
269950,3,1,1400,7735,1,0,1400,47.357,-122.04,1530,7754,25,0,0
299950,3,1,1210,9525,1,0,1210,47.5274,-122.345,1680,7620,59,0,0
430000,2,1,990,4802,1,0,990,47.6876,-122.395,1180,5000,67,0,0
495000,5,2,2200,4942,2,0,2200,47.5772,-122.001,2200,5924,26,0,0
275000,3,1,1510,16200,1,0,1510,47.3926,-122.167,1650,13950,44,0,0
333000,3,1,1620,5040,1,0,1120,47.5263,-122.286,1790,6178,50,1,0
247000,3,2,1580,7941,2,0,1580,47.2843,-122.357,1730,8051,28,0,0
204555,3,1,1260,15000,1,0,1260,47.2737,-122.153,2400,21715,32,0,0
432000,3,2,2190,13673,1,0,2190,47.3542,-122.098,2770,13804,20,0,0
175000,3,1,1230,13056,1,0,1230,47.3171,-122.279,1690,15750,52,0,0
556300,4,2,2030,7140,1,0,1400,47.6244,-122.109,1800,7565,47,1,0
286000,2,1,780,3475,1,0,780,47.4944,-121.789,1210,6769,84,0,0
320000,2,1,1110,1200,3,0,1110,47.6931,-122.342,1110,1363,14,0,0
815000,3,2,2790,53143,2,0,2790,47.7687,-122.036,2740,47916,24,0,0
385000,4,1,1660,10757,1,0,1000,47.5071,-122.194,1880,8319,35,1,0
1039000,4,1,3410,5000,2,0,2190,47.5807,-122.291,2550,5000,104,1,0
350000,4,2,2390,13002,2,0,2390,47.3111,-122.35,2450,11200,27,0,0
277000,4,2,1850,5880,2,0,1850,47.3322,-122.173,2370,6500,16,0,0
415000,6,2,2500,5200,1,0,1250,47.5517,-122.268,1800,5200,49,1,0
295000,3,1,1000,8320,1,0,1000,47.7548,-122.316,1090,8450,63,0,0
969000,4,2,2450,5000,2,4,2200,47.5619,-122.405,2360,6090,95,1,0
339888,4,1,1440,6144,1,0,720,47.5257,-122.357,960,5160,67,1,0
269950,3,2,1660,7003,2,0,1660,47.3599,-122.188,1840,6680,18,0,0
1185000,3,2,2510,4600,2,2,2510,47.7051,-122.223,2560,7500,8,0,0
780000,4,2,3090,12511,2,0,3090,47.5932,-121.983,3100,10882,16,0,0
198000,3,1,860,5185,1,0,860,47.3634,-122.086,1120,5494,47,0,0
350000,2,1,1220,28703,1,0,1220,47.4952,-122.172,2740,6720,62,0,0
350000,3,1,1010,7680,1,0,1010,47.732,-122.231,1320,7373,47,0,0
319000,4,2,2390,7350,2,0,2390,47.2938,-122.348,2390,7350,24,0,0
311000,4,2,3340,8000,2,0,3340,47.317,-122.385,2230,8000,41,0,0
394000,5,3,3620,4650,2,0,2790,47.3552,-122.026,2850,4650,10,1,0
1335000,5,2,4200,5800,2,0,2910,47.6284,-122.312,3060,5800,108,1,0
396000,3,1,1980,9540,1,0,1080,47.7551,-122.353,1680,9529,65,1,0
809000,4,1,1790,8372,1,0,1340,47.6605,-122.189,2180,10500,39,1,0
480000,3,2,1580,7400,1,0,1050,47.6715,-122.162,1560,7458,37,1,0
535000,6,1,2460,6000,1,0,1230,47.6721,-122.323,1560,4275,101,1,0
425000,5,2,2110,5120,2,0,1870,47.5294,-122.357,1580,5120,68,1,1
408000,3,2,1470,1204,3,0,1470,47.6998,-122.366,1460,1245,8,0,0
1255000,4,2,3510,13100,2,0,3510,47.5306,-122.227,3230,12745,49,0,0
310000,1,0,520,2885,1,0,520,47.6886,-122.378,980,4241,68,0,0
292000,3,2,1950,7421,2,0,1950,47.3842,-122.036,2200,4668,18,0,0
217000,2,1,770,9715,1,0,770,47.4924,-122.312,1140,9715,73,0,0
398500,4,2,2250,6064,2,0,2250,47.4956,-122.174,1520,7840,10,0,0
2250000,3,3,4040,7200,1,2,3340,47.6288,-122.284,3450,10800,85,1,0
700000,4,1,2360,6000,1,0,1280,47.6465,-122.357,1700,3460,60,1,0
585000,4,2,2330,45860,2,0,2330,47.5842,-121.992,2930,5020,25,0,0
399950,3,1,1720,8910,1,0,1720,47.7736,-122.296,1870,8640,60,0,0
235000,3,1,1900,8540,1,0,950,47.4868,-122.303,1370,10204,34,1,0
212000,3,1,1040,6800,1,0,1040,47.492,-122.224,1430,6080,63,0,0
310000,3,2,2070,9195,1,0,1220,47.6491,-122.061,2080,9551,32,1,0
539000,3,2,2070,9195,1,0,1220,47.6491,-122.061,2080,9551,32,1,0
390000,3,3,1550,1608,2,0,1280,47.6042,-122.303,1940,1883,13,1,0
560000,3,2,2020,11935,1,0,2020,47.632,-122.092,2410,12350,38,0,0
800000,5,2,3320,9024,2,0,3320,47.5865,-122.056,3320,7665,15,0,0
472000,5,2,2030,9804,1,0,1110,47.6297,-122.114,1930,7990,51,1,0
502550,3,1,1770,7875,1,0,1170,47.606,-122.125,1670,8000,56,1,0
830000,4,3,3330,7809,2,0,3330,47.5977,-121.976,3100,6465,11,0,0
224950,4,2,2260,9686,1,0,1520,47.286,-122.218,1750,9916,49,1,0
375000,3,2,1950,6871,2,0,1950,47.7603,-122.307,1950,7663,17,0,0
645000,3,2,2930,19900,1,0,2930,47.7234,-122.066,3160,20492,31,0,0
599000,3,2,1960,2500,1,0,1410,47.6744,-122.353,2040,5000,88,1,0
515000,4,2,2980,12534,2,0,2980,47.3999,-122.211,2630,12534,19,0,0
135000,2,1,780,6685,1,0,780,47.305,-122.215,880,6695,66,0,0
485000,3,2,1650,4218,2,0,1650,47.5998,-122.016,1650,4559,14,0,0
890000,3,3,4030,12765,2,0,2800,47.6331,-122.166,2670,13447,39,1,0
215000,3,1,1010,10125,1,0,1010,47.3423,-122.088,1230,10125,43,0,0
299500,3,1,1190,9600,1,0,1190,47.4805,-121.762,1360,10140,33,0,0
800000,2,1,1050,8750,1,0,1050,47.6294,-122.215,3360,20115,63,0,0
275000,3,2,1560,4244,2,0,1560,47.3834,-122.027,1670,4251,13,0,0
256400,3,1,1490,7800,1,0,1010,47.3431,-122.304,1570,7800,52,1,0
310000,2,1,770,8149,1,0,770,47.7439,-122.301,820,8149,67,0,0
385000,1,1,620,5100,1,0,620,47.5699,-122.287,1540,2676,61,0,0
203000,3,1,1200,9120,1,0,1000,47.4545,-122.187,1640,9200,52,1,0
285000,4,2,2120,6865,1,0,1060,47.7775,-122.337,1460,7780,61,1,0
473975,3,2,2330,3610,2,0,2330,47.6022,-122.021,1830,2948,16,0,0
320000,3,1,2000,9760,1,0,1400,47.4417,-122.134,1890,8089,36,1,0
599000,5,2,2820,4608,1,0,1450,47.6886,-122.361,1620,3840,47,1,0
580000,3,2,2040,4800,1,0,1020,47.5561,-122.377,1640,4800,89,1,0
269500,4,2,1700,7056,2,0,1700,47.3385,-122.262,1650,6025,15,0,0
274000,2,1,820,6200,1,0,820,47.4163,-122.34,1410,14000,60,0,0
347000,2,1,1315,2162,2,0,1315,47.752,-122.253,1640,2128,41,0,0
270000,3,1,1390,10905,1,0,860,47.5517,-122.36,1390,10839,57,1,0
1430000,3,2,1890,12017,1,2,1890,47.6203,-122.21,2000,12210,66,0,0
220000,3,1,1460,7226,1,0,1460,47.3839,-122.321,1760,7226,22,0,0
243000,3,1,1480,15416,1,2,1480,47.2142,-121.987,1190,10758,60,0,0
457500,3,1,1840,4030,1,0,1050,47.5549,-122.311,1840,5040,89,1,0
340000,2,1,1880,7208,1,0,940,47.6946,-122.328,1880,8051,63,1,0
657500,4,1,1910,5000,1,0,1610,47.6597,-122.29,2170,5000,102,1,0
332500,4,2,2220,4720,2,0,2220,47.3541,-122.024,2090,4717,17,0,0
340000,3,2,1410,10015,1,3,1410,47.4948,-121.776,1570,10485,21,0,0
350000,4,3,3380,16133,1,1,2330,47.5501,-122.261,2500,11100,55,1,0
428000,4,2,1950,5602,1,0,1120,47.5437,-122.291,2000,6050,49,1,0
515055,4,2,2400,8320,2,0,2400,47.4808,-121.781,2430,9258,16,0,0
450000,3,1,1560,8968,1,0,1560,47.6243,-122.1,1990,8034,43,0,0
190000,3,1,1040,8910,1,0,1040,47.5024,-122.32,1330,9720,72,0,0
1000000,4,2,3090,16538,3,0,2590,47.5803,-122.403,1500,5130,95,1,1
299000,3,2,1850,4600,2,0,1850,47.4661,-122.145,2160,4751,9,0,0
508000,2,1,1200,2500,2,2,1090,47.6304,-122.301,2690,4800,87,1,0
294000,4,2,2190,3746,2,0,2190,47.3896,-122.034,2200,3591,9,0,0
320000,2,1,1380,5820,1,0,1380,47.6875,-122.392,1540,4076,96,0,1
641000,5,2,3710,8674,2,0,3710,47.514,-122.176,3250,8678,19,0,0
255000,3,1,1110,10296,1,0,1110,47.422,-122.153,1330,10296,50,0,0
286651,3,2,1830,4997,2,0,1830,47.3035,-122.283,2488,4998,11,0,0
607500,4,2,2460,45738,1,0,1650,47.5952,-122.056,2550,32040,46,1,0
765000,3,1,1270,6500,1,0,1270,47.6874,-122.214,2260,7200,59,0,0
334950,4,1,1700,40973,1,0,1700,47.3439,-122.198,2760,40973,53,0,0
426000,3,1,1130,9147,1,0,1130,47.7006,-122.197,1930,9906,62,0,0
775000,3,1,1640,18730,1,0,1640,47.5975,-122.196,1670,12154,68,0,0
343000,2,1,1040,8526,1,0,1040,47.7349,-122.295,1310,8504,61,0,0
470101,4,2,2320,7800,2,0,2320,47.7738,-122.266,2090,5721,28,0,0
195000,3,1,1200,7800,1,0,1200,47.3137,-122.212,1390,8415,57,0,0
772500,4,1,1720,4410,1,2,1720,47.6791,-122.402,2140,4500,87,0,0
450000,3,1,2330,11740,1,0,1330,47.7481,-122.292,2630,11740,60,1,0
525000,4,1,1650,8560,1,0,1650,47.6652,-122.146,1700,8560,44,0,0
280000,3,1,1370,11400,2,0,1370,47.4477,-121.77,1390,9600,34,0,0
270000,3,2,1770,8640,1,0,1420,47.326,-122.273,1894,7974,28,1,0
406100,3,2,1410,1332,3,0,1410,47.6916,-122.34,1430,1448,9,0,0
332544,2,1,1710,4187,1,0,1710,47.4732,-122.188,1760,4084,27,0,0
110000,2,1,790,8250,1,0,790,47.4523,-122.286,900,8250,68,0,0
685000,6,2,2770,5854,1,0,2120,47.6466,-122.304,2300,5450,93,1,0
461000,4,1,1260,8505,1,0,1260,47.7181,-122.371,1480,8100,63,0,0
615000,3,2,2300,8067,1,0,1300,47.7091,-122.198,2120,9524,36,1,0
550000,2,1,1070,3000,1,0,870,47.6828,-122.353,1890,3300,89,1,0
1060000,4,3,3850,8100,2,1,2430,47.6855,-122.19,2620,9346,19,1,0
1555000,5,2,2870,16238,2,0,2870,47.6308,-122.238,2870,16238,52,0,0
312000,4,2,1830,5175,2,0,1830,47.3565,-122.016,1830,5175,11,0,0
507500,3,1,1990,9594,1,0,1190,47.6617,-122.137,1930,9765,37,1,0
217000,3,1,1110,9827,1,0,1110,47.369,-122.311,1540,10187,48,0,0
439000,3,2,1830,13477,1,3,1170,47.7243,-122.21,1960,11344,33,1,0
620000,6,3,3600,6875,2,0,2740,47.5401,-121.879,3150,6663,10,1,0
915000,4,2,3210,8532,2,0,3210,47.625,-122.144,2950,6753,16,0,0
425000,4,2,1490,5300,1,0,1110,47.5949,-122.296,1330,1499,37,1,0
435000,2,1,990,5643,1,0,870,47.6802,-122.298,1280,5700,68,1,0
305000,3,2,1646,12414,2,0,1646,47.363,-122.035,1654,8734,18,0,0
276000,2,1,720,4000,1,0,720,47.5346,-122.353,1630,4000,97,0,0
327500,3,2,2310,7200,2,0,2310,47.4051,-122.193,1960,7201,24,0,0
810000,3,2,2670,10481,2,0,2670,47.6673,-122.176,2620,8895,11,0,0
715000,3,3,3060,9055,2,0,2460,47.6971,-122.101,2990,9598,20,1,0
272000,3,1,1380,11760,1,0,1380,47.4243,-122.202,1650,9855,51,0,0
266000,2,1,700,5559,1,0,700,47.7492,-122.311,1230,8100,66,0,0
543000,3,1,1710,8364,2,2,1710,47.5175,-122.393,2430,9040,71,0,0
400000,3,2,1450,8064,1,0,1450,47.6256,-122.037,1710,9554,30,0,0
509500,5,2,2060,9000,1,0,1320,47.6122,-122.137,2050,8800,53,1,0
495000,3,3,2380,6250,2,3,1670,47.5137,-122.252,2540,4010,17,1,0
424950,4,2,2760,5564,2,0,2760,47.4814,-122.189,2670,5626,14,0,0
230000,3,1,940,10875,1,0,940,47.5121,-122.168,1250,11200,57,0,0
235000,4,1,1760,6150,1,0,1760,47.3871,-122.224,1760,8276,63,0,0
763000,3,2,1360,8752,1,2,1360,47.6879,-122.208,2530,7680,73,0,0
350000,3,1,2010,6150,2,0,2010,47.4975,-122.231,1770,7380,75,0,0
900000,3,1,2160,2260,2,2,1620,47.6321,-122.371,2570,2400,97,1,0
250000,3,1,930,6060,1,0,930,47.5289,-122.28,1640,6364,41,0,0
225000,3,2,1020,2040,2,0,720,47.5294,-122.361,1060,1478,11,1,0
255000,2,2,1360,5433,1,0,1360,47.3804,-122.32,1160,5264,40,0,1
161700,4,1,1720,7200,1,0,1220,47.306,-122.375,1790,7200,40,1,0
336000,3,3,1790,13350,1,0,1190,47.4958,-122.262,1740,10624,27,1,0
410500,3,1,1150,6800,1,0,1150,47.727,-122.339,1210,6800,60,0,0
502700,4,3,2710,14016,2,0,2710,47.7601,-122.286,1590,27903,46,0,0
505000,3,2,2400,9601,1,0,1390,47.7256,-122.211,2010,9943,37,1,0
250000,3,1,1660,7650,1,0,1350,47.5576,-122.277,1750,5760,104,1,0
570000,3,1,1660,7650,1,0,1350,47.5576,-122.277,1750,5760,105,1,0
349900,4,2,2290,8796,2,0,2290,47.3762,-122.318,2130,8796,21,0,0
465000,3,2,2870,25663,2,0,2870,47.2769,-122.333,2950,24347,26,0,0
625000,4,3,4240,25639,2,3,3550,47.3241,-122.378,3590,24967,25,1,0
655000,3,1,1800,5102,1,0,1170,47.6514,-122.407,1720,5102,63,1,0
469000,4,1,2960,11347,1,0,1570,47.4738,-122.353,1660,8911,69,1,0
355000,3,2,1980,7200,1,0,1300,47.7625,-122.36,1820,8250,50,1,0
596000,3,2,1730,2631,2,0,1730,47.5878,-122.165,1730,2751,14,0,0
790000,4,2,3020,36893,2,0,3020,47.768,-122.092,3020,36444,29,0,1
1030000,4,3,2830,4000,2,0,1910,47.5845,-122.291,2740,4000,102,1,1
710000,4,1,2120,5400,1,0,1060,47.6501,-122.395,2052,6000,74,1,0
428040,3,2,2150,9266,2,0,2150,47.7445,-122.248,2150,12550,26,0,0
1370000,5,2,3510,13843,1,2,1850,47.5817,-122.246,2680,8750,56,1,0
546000,2,1,970,3400,1,0,970,47.6444,-122.357,1180,3600,90,0,0
540000,4,1,1360,5766,1,0,1360,47.6827,-122.289,1500,5704,63,0,0
435000,3,2,1470,3000,1,0,930,47.6832,-122.286,1470,5588,29,1,0
540000,4,2,3040,10283,1,0,1430,47.6268,-122.038,1870,11074,31,1,0
284000,2,1,860,7204,1,0,860,47.5361,-122.351,1200,7500,96,0,0
208000,2,1,820,5700,1,0,820,47.4915,-122.184,1000,5700,72,0,0
315000,3,1,1900,7076,1,0,1130,47.7569,-122.326,1540,10113,37,1,0
417500,2,1,1330,5510,1,0,850,47.6901,-122.362,1200,4150,104,1,0
345000,3,1,1240,38095,1,0,1240,47.6522,-121.97,2060,38552,36,0,0
375000,3,2,1330,1064,3,0,1330,47.6835,-122.387,1330,1113,10,0,0
389800,3,1,1880,12821,1,0,1880,47.7681,-122.305,1540,12868,55,0,0
475000,3,1,1890,7560,1,0,1430,47.7322,-122.185,1890,9095,42,1,0
569000,4,2,2250,41688,2,0,2250,47.6695,-122.05,2350,37920,34,0,0
532000,3,2,1830,8022,2,0,1830,47.6198,-122.044,2030,7736,28,0,0
280000,2,1,720,5000,1,0,720,47.5195,-122.374,810,5000,63,0,0
435000,4,2,1960,50112,1,0,1050,47.4353,-122.084,2340,44967,52,1,0
315000,3,1,1340,12800,1,0,880,47.4437,-122.137,1500,7875,33,1,0
612000,3,3,1740,3700,1,0,1740,47.6102,-122.309,1830,2480,32,0,0
591000,3,1,1680,2400,1,0,870,47.6155,-122.3,1440,3600,92,1,0
800000,4,2,3220,8436,2,0,3220,47.6381,-122.116,2500,7632,46,0,0
225000,3,2,1610,8400,1,0,1610,47.1958,-122.009,1930,8459,25,0,0
565000,4,2,2520,13156,1,0,1520,47.6558,-122.135,2050,10940,35,1,0
650000,3,1,2120,8448,1,0,1060,47.6438,-122.403,1620,7920,75,1,0
499000,3,2,2090,8505,2,0,2090,47.7195,-122.371,1640,8100,63,0,1
280000,3,1,1330,20562,1,0,1330,47.4807,-121.775,1350,20562,55,0,0
649950,3,2,2420,7500,1,2,1210,47.6949,-122.389,2340,7500,71,1,0
420000,3,1,1510,6360,1,0,1510,47.7321,-122.353,1480,7260,60,0,0
319990,4,2,2120,5293,2,0,2120,47.4217,-122.201,1990,5313,11,0,0
265000,3,2,1850,16535,1,0,1850,47.6565,-121.912,1528,13295,22,0,0
482000,3,1,2300,16474,1,0,1220,47.7609,-122.144,1940,15601,31,1,0
452000,3,2,2600,14810,1,2,1490,47.4326,-122.341,2450,16715,58,1,0
375000,2,1,1810,8527,1,0,1810,47.7275,-122.336,1490,6800,71,0,0
588000,5,3,2190,4900,2,0,1490,47.6892,-122.386,1370,4606,74,1,0
635000,4,2,2500,10215,2,0,2500,47.5912,-121.986,2890,10240,17,0,0
280500,4,2,1890,6962,2,0,1890,47.3328,-122.187,2170,6803,17,0,0
210500,2,1,2040,8600,1,0,1430,47.2755,-122.308,1310,7859,29,1,0
196500,3,2,1310,7000,1,0,1310,47.303,-122.383,1390,7500,35,0,0
1395000,5,3,4010,8510,2,1,2850,47.6578,-122.286,2610,6128,43,1,0
475000,3,1,1780,8033,1,0,1210,47.7275,-122.219,1630,7508,38,1,0
550000,3,2,1980,9061,2,0,1980,47.6366,-122.029,1930,8869,28,0,0
1580000,3,3,3690,7200,2,0,3690,47.6815,-122.2,1880,7200,7,0,0
240000,3,1,1540,6687,1,0,1200,47.1938,-121.981,1540,7242,24,1,0
272000,3,1,1130,8100,1,0,1130,47.4935,-122.306,1080,8100,81,0,0
640000,3,2,2580,7500,2,0,2580,47.5577,-122.396,910,6500,23,0,0
316000,4,2,2010,7226,2,0,2010,47.2588,-122.21,2160,7696,19,0,0
299000,4,2,2320,12000,1,0,1720,47.5246,-122.325,1390,6000,71,1,1
447500,2,2,1180,2090,2,0,1180,47.6032,-122.31,1550,2812,11,0,0
736500,4,2,3180,21904,2,3,3180,47.515,-122.117,3715,29170,14,0,0
665000,4,2,2970,52567,2,0,2970,47.7333,-122.128,3280,46676,90,0,1
707000,5,2,3050,13212,1,0,1590,47.5596,-122.142,2550,10826,40,1,0
215000,4,1,1630,8000,1,0,1630,47.3948,-122.201,1630,7700,55,0,0
275000,3,2,1620,6415,2,0,1620,47.3577,-122.038,1640,7253,25,0,0
648000,4,2,2170,8240,2,1,2170,47.5634,-122.128,2600,9898,32,0,0
415000,4,2,2150,8173,2,0,2150,47.511,-122.153,2080,7620,27,0,0
690000,3,2,1770,1800,3,0,1770,47.6102,-122.314,1890,3200,15,0,0
320000,4,2,2110,13260,1,0,1290,47.4513,-122.16,1980,11016,35,1,0
750000,3,1,1590,8285,1,0,1590,47.5855,-122.194,1970,8970,58,0,0
355000,3,2,1370,1524,3,0,1370,47.6982,-122.347,1370,1418,9,0,0
246000,3,1,1390,7399,1,0,1390,47.4183,-122.182,1460,7800,39,0,0
1155000,3,1,1640,10464,1,2,1640,47.5873,-122.205,2630,18872,46,0,0
744000,3,2,2670,12187,2,0,2670,47.6677,-122.15,2400,8999,28,0,0
217000,3,2,1690,6750,1,0,1210,47.3021,-122.375,1930,7350,37,1,0
583000,3,2,2600,5100,2,1,2600,47.5175,-122.205,2270,5400,16,0,0
515000,2,1,1400,5000,1,0,1150,47.6681,-122.362,1530,4200,110,1,0
594000,4,1,2140,8000,1,0,1410,47.622,-122.139,2080,8000,50,1,0
303100,3,1,1640,5650,1,0,1640,47.509,-122.251,1640,5650,62,0,0
430000,3,1,1720,15225,1,0,1020,47.579,-122.051,1860,13588,44,1,0
708000,5,3,3060,11778,2,0,3060,47.7212,-122.222,1840,10403,10,0,0
221000,3,1,1150,7260,1,0,1150,47.7344,-122.333,1200,7888,55,0,0
325000,3,2,2000,7205,2,0,2000,47.3499,-122.302,2180,7611,17,0,0
385000,3,1,1560,5950,1,0,780,47.719,-122.307,1320,7830,71,1,0
359500,3,2,2070,4689,2,0,2070,47.3545,-122.056,1880,4593,2,0,0
433000,3,2,1920,7200,1,0,1300,47.7703,-122.265,2010,7200,30,1,0
525000,2,1,1000,4950,1,0,800,47.5671,-122.394,1060,5500,67,1,0
356200,3,2,1690,10062,1,2,940,47.5102,-122.241,2390,6650,86,1,0
560000,4,1,1790,3420,1,0,1020,47.6489,-122.337,1680,3420,91,1,0
513000,4,2,2090,4000,1,0,1480,47.6751,-122.379,1510,5000,63,1,0
365000,2,1,680,2550,1,0,680,47.6767,-122.388,1120,5100,113,0,0
368000,4,1,2100,11942,1,0,1030,47.55,-122.356,1170,6986,50,1,0
870000,4,2,2840,4000,1,0,1960,47.5846,-122.291,2750,4000,102,1,0
225000,3,2,1470,6808,1,0,1160,47.2884,-122.365,1570,7881,30,1,0
177000,3,1,1150,8079,1,0,1150,47.3766,-122.18,1540,7399,31,0,0
465000,3,1,1460,9879,1,0,1460,47.6346,-122.127,1610,10050,59,0,0
750000,4,2,3150,6343,1,3,1810,47.5424,-122.381,2250,6343,38,1,0
149000,3,1,1090,2800,1,0,1090,47.3162,-122.183,1040,2960,45,0,0
605000,3,2,2670,47480,2,3,2670,47.7443,-122.114,2760,42800,33,0,0
725000,3,2,2110,5800,1,0,1990,47.6645,-122.342,1620,4300,87,1,0
413900,4,2,1770,5236,2,0,1770,47.5137,-122.189,2470,5064,7,0,0
199950,3,1,1510,6600,1,0,1510,47.4821,-122.331,990,6600,76,0,0
400000,1,1,530,13679,1,0,530,47.6422,-121.954,1930,20624,65,0,0
870000,3,1,2420,5000,2,0,2200,47.6744,-122.353,2070,5000,89,1,0
292000,5,2,2490,7666,1,0,1490,47.4022,-122.171,1930,7415,25,1,0
225000,3,1,990,8012,1,0,990,47.4557,-122.181,1260,9060,48,0,0
466750,4,2,1730,9139,2,0,1730,47.7181,-122.316,1410,7311,58,0,0
330000,2,1,1440,11954,1,0,1440,47.2909,-122.219,1460,9730,37,0,0
802500,4,2,1950,7000,1,1,1450,47.5426,-122.262,1840,6440,58,1,0
378800,5,2,2740,5400,2,0,2740,47.4036,-122.205,2900,5476,9,0,0
795000,3,2,2940,12487,2,0,2940,47.5879,-121.973,3110,10837,18,0,0
460000,3,2,1200,7320,1,0,1200,47.6986,-122.286,1750,8220,60,0,0
567000,3,2,2070,10908,2,0,2070,47.5665,-122.023,2220,10975,28,0,0
209950,3,1,1570,15570,1,0,1570,47.3207,-122.362,2000,28200,33,0,0
424500,4,1,1830,6985,1,0,1080,47.7494,-122.236,1650,9501,47,1,0
261000,2,1,970,12500,1,0,970,47.5102,-122.33,1280,6250,74,0,0
365000,3,2,2200,9696,2,0,2200,47.4197,-122.205,2200,9915,27,0,0
631000,4,2,1930,3240,1,0,1930,47.6156,-122.299,1480,3600,104,0,0
584000,3,2,1790,3962,2,0,1790,47.6894,-122.391,1340,3960,22,0,0
717000,4,2,2780,7985,2,0,2780,47.5608,-122.016,2650,8094,23,0,0
667000,3,1,1720,8100,2,0,1720,47.6746,-122.4,2210,8100,107,0,0
190000,3,1,1640,8100,1,0,1040,47.482,-122.34,1600,8100,75,1,0
430000,3,2,1730,9000,1,0,1370,47.5202,-122.047,2390,10000,36,1,0
213000,2,1,740,7380,1,0,740,47.4481,-122.278,1500,10075,64,0,0
475000,3,2,2280,3710,1,0,1550,47.735,-122.159,2030,3710,24,1,0
649000,2,2,2090,23962,2,3,2090,47.4145,-122.44,1820,32340,27,0,0
715000,3,2,2550,13458,2,0,2550,47.5586,-122.121,3180,13458,24,0,0
845000,4,3,3350,19487,1,0,2460,47.5796,-121.998,3360,19460,23,1,0
390000,3,2,2770,8820,1,0,1900,47.3685,-122.048,1850,10920,34,1,1
390000,4,3,2860,5724,1,0,1730,47.5427,-122.302,2340,7200,31,1,0
328000,4,1,1990,7194,1,0,1400,47.4417,-122.135,1820,7400,36,1,0
239999,3,2,1740,8436,1,0,1140,47.3456,-122.305,1550,8436,47,1,0
225000,3,2,1460,7740,1,0,1460,47.3467,-122.306,1540,7644,46,0,0
920000,3,1,3670,11884,1,2,1950,47.5604,-122.133,3020,9747,35,1,0
940000,4,2,3270,9231,2,0,3270,47.6539,-122.121,3380,10154,20,0,0
465000,3,1,1210,4872,1,0,1210,47.5551,-122.273,1070,4872,66,0,0
241000,3,2,1770,7000,1,0,1770,47.3321,-122.261,1510,10462,28,0,0
